"","SECCION","munn.x","edon.x","edo","disloc2016.x","disloc2013.x","escenario1","escenario2","escenario3_jge","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"1740",1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1741",1777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1742",1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1743",1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1744",1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1745",1781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1746",1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1747",1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1748",1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1749",1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1750",1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1751",1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1752",1395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1753",1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1754",1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1755",1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1756",1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1757",1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1758",1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1759",1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1760",1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1761",1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1762",1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1763",1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1764",1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1765",1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1766",1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1767",1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1768",1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1769",1557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1770",1558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1771",1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1772",1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1773",1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1774",1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1775",1619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1776",1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1777",1621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1778",1622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1779",1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1780",1624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1781",1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1782",1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1783",1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1784",1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1785",1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1786",1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1787",1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1788",1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1789",1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1790",1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1791",1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1792",1636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1793",1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1794",1638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1795",1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1796",1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1797",1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1798",1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1799",1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
