"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc1996","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_clv1","panal_cnv1","pes_clv1","pes_iee1","pri_clv1","pvem_clv1","morena_clv2","panal_clv2","pan_cnv2","pes_clv2","prd_clv2","prd_cnv2","prd_iee2","pri_clv2","pri_clv2.1","esc1_panalCLV1","esc1_panalCNV1","esc1_pesCLV1","esc1_pesIEE1","esc1_priCLV1","esc1_pvemCLV1","esc2_morCLV2","esc2_panalCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCLV2","esc2_prdCNV2","esc2_prdIEE2","esc2_priCLV2","esc2_priCLV2.1","E1","dsiE1_E3"
5663,111,15,"mex",2,23,23,36,10,10,5625,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5664,111,15,"mex",2,23,23,36,10,10,5626,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5665,111,15,"mex",2,23,23,36,10,10,5627,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5666,111,15,"mex",2,23,23,36,10,10,5628,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5667,111,15,"mex",2,23,23,36,10,10,5629,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5668,111,15,"mex",2,23,23,36,10,10,5630,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5669,111,15,"mex",2,23,23,36,10,10,5631,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5670,111,15,"mex",2,23,23,36,10,10,5632,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5671,111,15,"mex",2,23,23,36,10,10,5633,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5672,111,15,"mex",2,23,23,36,10,10,5634,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5673,111,15,"mex",2,23,23,36,10,10,5635,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5674,111,15,"mex",2,23,23,36,10,10,5636,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5675,111,15,"mex",2,23,23,36,10,10,5637,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5676,111,15,"mex",2,23,23,36,10,10,5638,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5677,111,15,"mex",2,23,23,36,10,10,5639,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5678,111,15,"mex",2,23,23,36,10,10,5640,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5679,111,15,"mex",2,23,23,36,10,10,5641,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5680,111,15,"mex",2,23,23,36,10,10,5642,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5681,111,15,"mex",2,23,23,36,10,10,5643,15,111,1,6,10,1,1,9,9,6,5,7,5,4,9,7,6,2,6,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0.39
5682,112,15,"mex",2,23,23,9,10,11,5644,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5683,112,15,"mex",2,23,23,9,10,11,5645,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5684,112,15,"mex",2,23,23,9,10,11,5646,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5685,112,15,"mex",2,23,23,9,10,11,5647,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5686,112,15,"mex",2,23,23,9,10,11,5648,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5687,112,15,"mex",2,23,23,9,10,11,5649,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5688,112,15,"mex",2,23,23,9,10,11,5650,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5689,112,15,"mex",2,23,23,9,10,11,5651,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5690,112,15,"mex",2,23,23,9,10,11,5652,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5691,112,15,"mex",2,23,23,9,10,11,5653,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5692,112,15,"mex",2,23,23,9,10,11,5654,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5693,112,15,"mex",2,23,23,9,10,11,5655,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5694,112,15,"mex",2,23,23,9,10,11,5656,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5695,112,15,"mex",2,23,23,9,10,11,5657,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5696,112,15,"mex",2,23,23,9,10,11,5658,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5697,112,15,"mex",2,23,23,9,10,11,5659,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5698,112,15,"mex",2,23,23,9,10,11,5660,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5699,112,15,"mex",2,23,23,9,10,11,5661,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5700,112,15,"mex",2,23,23,9,10,11,5662,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5701,112,15,"mex",2,23,23,9,10,11,5663,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5702,112,15,"mex",2,23,23,9,10,11,5664,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5703,112,15,"mex",2,23,23,9,10,11,5665,15,112,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5704,113,15,"mex",17,4,2,1,14,36,5666,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5705,113,15,"mex",17,4,2,1,14,36,5667,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5706,113,15,"mex",17,4,2,1,14,36,5668,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5707,113,15,"mex",17,4,2,1,14,36,5669,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5708,113,15,"mex",17,4,2,1,14,36,5670,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5709,113,15,"mex",17,4,2,1,14,36,5671,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5710,113,15,"mex",17,4,2,1,14,36,5672,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5711,113,15,"mex",17,4,2,1,14,36,5673,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5712,113,15,"mex",17,4,2,1,14,36,5674,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5713,113,15,"mex",17,4,2,1,14,36,5675,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5714,113,15,"mex",17,4,2,1,14,36,5676,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5715,113,15,"mex",17,4,2,1,14,36,5677,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5716,113,15,"mex",17,4,2,1,14,36,5678,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5717,113,15,"mex",17,4,2,1,14,36,5679,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5718,113,15,"mex",17,4,2,1,14,36,5680,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5719,113,15,"mex",17,4,2,1,14,36,5681,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5720,113,15,"mex",17,4,2,1,14,36,5682,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5721,113,15,"mex",17,4,2,1,14,36,5683,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5722,113,15,"mex",17,4,2,1,14,36,5684,15,113,10,1,4,5,10,5,5,1,3,1,1,10,5,8,1,1,1,4,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10,1
5723,114,15,"mex",1,36,40,35,9,34,5685,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5724,114,15,"mex",1,36,40,35,9,34,5686,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5725,114,15,"mex",1,36,40,35,9,34,5687,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5726,114,15,"mex",1,36,40,35,9,34,5688,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5727,114,15,"mex",1,36,40,35,9,34,5689,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5728,114,15,"mex",1,36,40,35,9,34,5690,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5729,114,15,"mex",1,36,40,35,9,34,5691,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5730,114,15,"mex",1,36,40,35,9,34,5692,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5731,114,15,"mex",1,36,40,35,9,34,5693,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5732,114,15,"mex",1,36,40,35,9,34,5694,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5733,114,15,"mex",1,36,40,35,9,34,5695,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5734,114,15,"mex",1,36,40,35,9,34,5696,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5735,114,15,"mex",1,36,40,35,9,34,5697,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5736,114,15,"mex",1,36,40,35,9,34,5698,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5737,114,15,"mex",1,36,40,35,9,34,5699,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5738,114,15,"mex",1,36,40,35,9,34,5700,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5739,114,15,"mex",1,36,40,35,9,34,5701,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5740,114,15,"mex",1,36,40,35,9,34,5702,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5741,114,15,"mex",1,36,40,35,9,34,5703,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5742,114,15,"mex",1,36,40,35,9,34,5704,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5743,114,15,"mex",1,36,40,35,9,34,5705,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5744,114,15,"mex",1,36,40,35,9,34,5706,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5745,114,15,"mex",1,36,40,35,9,34,5707,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5746,114,15,"mex",1,36,40,35,9,34,5708,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5747,114,15,"mex",1,36,40,35,9,34,5709,15,114,9,2,1,7,9,6,6,2,9,3,2,6,6,1,2,7,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.455
5748,115,15,"mex",2,3,23,9,10,10,5710,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5749,115,15,"mex",2,3,23,9,10,10,5711,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5750,115,15,"mex",2,3,23,9,10,10,5712,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5751,115,15,"mex",2,3,23,9,10,10,5713,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5752,115,15,"mex",2,3,23,9,10,10,5714,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5753,115,15,"mex",2,3,23,9,10,10,5715,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5754,115,15,"mex",2,3,23,9,10,10,5716,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5755,115,15,"mex",2,3,23,9,10,10,5717,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5756,115,15,"mex",2,3,23,9,10,10,5718,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5757,115,15,"mex",2,3,23,9,10,10,5719,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5758,115,15,"mex",2,3,23,9,10,10,5720,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5759,115,15,"mex",2,3,23,9,10,10,5721,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5760,115,15,"mex",2,3,23,9,10,10,5722,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5761,115,15,"mex",2,3,23,9,10,10,5723,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5762,115,15,"mex",2,3,23,9,10,10,5724,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5763,115,15,"mex",2,3,23,9,10,10,5725,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5764,115,15,"mex",2,3,23,9,10,10,5726,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5765,115,15,"mex",2,3,23,9,10,10,5727,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5766,115,15,"mex",2,3,23,9,10,10,5728,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5767,115,15,"mex",2,3,23,9,10,10,5729,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5768,115,15,"mex",2,3,23,9,10,10,5730,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5769,115,15,"mex",2,3,23,9,10,10,5731,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5770,115,15,"mex",2,3,23,9,10,10,5732,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5771,115,15,"mex",2,3,23,9,10,10,5733,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5772,115,15,"mex",2,3,23,9,10,10,5734,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5773,115,15,"mex",2,3,23,9,10,10,5735,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5774,115,15,"mex",2,3,23,9,10,10,5736,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5775,115,15,"mex",2,3,23,9,10,10,5737,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5776,115,15,"mex",2,3,23,9,10,10,5738,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5777,115,15,"mex",2,3,23,9,10,10,5739,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5778,115,15,"mex",2,3,23,9,10,10,5740,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5779,115,15,"mex",2,3,23,9,10,10,5741,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5780,115,15,"mex",2,3,23,9,10,10,5742,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5781,115,15,"mex",2,3,23,9,10,10,5743,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5782,115,15,"mex",2,3,23,9,10,10,5744,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5783,115,15,"mex",2,3,23,9,10,10,5745,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5784,115,15,"mex",2,3,23,9,10,10,5746,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5785,115,15,"mex",2,3,23,9,10,10,5747,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5786,115,15,"mex",2,3,23,9,10,10,5748,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5787,115,15,"mex",2,3,23,9,10,10,5749,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5788,115,15,"mex",2,3,23,9,10,10,5750,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5789,115,15,"mex",2,3,23,9,10,10,5751,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5790,115,15,"mex",2,3,23,9,10,10,5752,15,115,8,5,10,8,8,2,2,5,8,6,5,3,2,5,5,5,5,10,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,8,0.39
5791,116,15,"mex",17,18,18,18,17,3,5753,15,116,2,10,7,10,2,8,8,10,10,32,9,9,8,2,10,10,10,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0.547
5792,116,15,"mex",17,18,18,18,17,3,5754,15,116,2,10,7,10,2,8,8,10,10,32,9,9,8,2,10,10,10,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0.547
5793,116,15,"mex",17,18,18,18,17,3,5755,15,116,2,10,7,10,2,8,8,10,10,32,9,9,8,2,10,10,10,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0.547
5794,116,15,"mex",17,18,18,18,17,3,5756,15,116,2,10,7,10,2,8,8,10,10,32,9,9,8,2,10,10,10,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0.547
5795,116,15,"mex",17,18,18,18,17,3,5757,15,116,2,10,7,10,2,8,8,10,10,32,9,9,8,2,10,10,10,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0.547
5796,116,15,"mex",17,18,18,18,17,3,5758,15,116,2,10,7,10,2,8,8,10,10,32,9,9,8,2,10,10,10,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0.547
