"seccion","munn.x","ife","mun","edon.x","lisnom","disfed1979","disfed1997","disfed2006","disfed2018","disloc2010","cab2010","disloc2018","nota","X","edon.y","munn.y","escenario1","escenario2","escenario3_cg","escenario3_jge","iee1","panal_cnv1","pan_clv1","pan_clv2","escenario3_tribunal","esc1_IEE1","esc1_panalCNV1","esc1_panCLV1","esc2_panCLV2","SQ","dsiSQ_E3"
1355,268,20268,"SAN MIGUEL EL GRANDE",20,592,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",1354,20,268,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
1356,268,20268,"SAN MIGUEL EL GRANDE",20,516,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",1355,20,268,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
1357,268,20268,"SAN MIGUEL EL GRANDE",20,505,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",1356,20,268,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
1358,268,20268,"SAN MIGUEL EL GRANDE",20,483,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",1357,20,268,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
1359,269,20269,"SAN MIGUEL HUAUTLA",20,402,7,3,3,2,16,"ASUNCION NOCHIXTLAN",7,"",1358,20,269,1,13,7,7,16,1,4,7,7,0,1,0,0,16,0.377
1360,269,20269,"SAN MIGUEL HUAUTLA",20,513,7,3,3,2,16,"ASUNCION NOCHIXTLAN",7,"",1359,20,269,1,13,7,7,16,1,4,7,7,0,1,0,0,16,0.377
1361,270,20270,"SAN MIGUEL MIXTEPEC",20,864,5,9,9,10,19,"OCOTLAN DE MORELOS",3,"",1360,20,270,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1362,270,20270,"SAN MIGUEL MIXTEPEC",20,930,5,9,9,10,19,"OCOTLAN DE MORELOS",3,"",1361,20,270,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1363,271,20271,"SAN MIGUEL PANIXTLAHUACA",20,1457,8,11,11,9,9,"SAN PEDRO MIXTEPEC",23,"",1362,20,271,21,17,23,23,22,21,8,23,23,0,1,0,0,9,0.894
1364,271,20271,"SAN MIGUEL PANIXTLAHUACA",20,1986,8,11,11,9,9,"SAN PEDRO MIXTEPEC",23,"",1363,20,271,21,17,23,23,22,21,8,23,23,0,1,0,0,9,0.894
1365,272,20272,"SAN MIGUEL PERAS",20,990,5,9,9,3,2,"VILLA DE ETLA",7,"",1364,20,272,23,1,7,7,10,23,6,7,7,0,1,0,0,16,0.377
1366,272,20272,"SAN MIGUEL PERAS",20,1018,5,9,9,3,2,"VILLA DE ETLA",7,"",1365,20,272,23,1,7,7,10,23,6,7,7,0,1,0,0,16,0.377
1367,273,20273,"SAN MIGUEL PIEDRAS",20,862,7,6,3,3,16,"ASUNCION NOCHIXTLAN",7,"",1366,20,273,4,9,7,7,14,4,4,7,7,0,1,1,0,16,0.377
1368,274,20274,"SAN MIGUEL QUETZALTEPEC",20,1804,10,4,4,4,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",1367,20,274,12,19,4,4,4,12,3,4,4,0,1,0,0,20,0.828
1369,274,20274,"SAN MIGUEL QUETZALTEPEC",20,1558,10,4,4,4,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",1368,20,274,12,19,4,4,4,12,3,4,4,0,1,0,0,20,0.828
1370,274,20274,"SAN MIGUEL QUETZALTEPEC",20,926,10,4,4,4,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",1369,20,274,12,19,4,4,4,12,3,4,4,0,1,0,0,20,0.828
1371,275,20275,"SAN MIGUEL SANTA FLOR",20,586,5,2,2,2,17,"TEOTITLAN DE FLORES MAGON",15,"",1370,20,275,4,2,15,15,16,4,16,15,15,0,1,0,0,17,0.758
1372,276,20276,"SAN MIGUEL SOYALTEPEC",20,1326,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1371,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1373,276,20276,"SAN MIGUEL SOYALTEPEC",20,888,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1372,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1374,276,20276,"SAN MIGUEL SOYALTEPEC",20,1095,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1373,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1375,276,20276,"SAN MIGUEL SOYALTEPEC",20,933,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1374,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1376,276,20276,"SAN MIGUEL SOYALTEPEC",20,919,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1375,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1377,276,20276,"SAN MIGUEL SOYALTEPEC",20,1204,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1376,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1378,276,20276,"SAN MIGUEL SOYALTEPEC",20,392,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1377,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1379,276,20276,"SAN MIGUEL SOYALTEPEC",20,1200,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1378,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1380,276,20276,"SAN MIGUEL SOYALTEPEC",20,689,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1379,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1381,276,20276,"SAN MIGUEL SOYALTEPEC",20,768,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1380,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1382,276,20276,"SAN MIGUEL SOYALTEPEC",20,926,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1381,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1383,276,20276,"SAN MIGUEL SOYALTEPEC",20,1427,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1382,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1384,276,20276,"SAN MIGUEL SOYALTEPEC",20,908,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1383,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1385,276,20276,"SAN MIGUEL SOYALTEPEC",20,1180,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1384,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1386,276,20276,"SAN MIGUEL SOYALTEPEC",20,1342,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1385,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1387,276,20276,"SAN MIGUEL SOYALTEPEC",20,721,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1386,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1388,276,20276,"SAN MIGUEL SOYALTEPEC",20,1202,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1387,20,276,13,2,2,2,2,13,20,2,2,0,1,0,1,25,0.56
1389,276,20276,"SAN MIGUEL SOYALTEPEC",20,765,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1388,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1390,276,20276,"SAN MIGUEL SOYALTEPEC",20,819,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1389,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1391,276,20276,"SAN MIGUEL SOYALTEPEC",20,965,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1390,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1392,276,20276,"SAN MIGUEL SOYALTEPEC",20,1404,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1391,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1393,276,20276,"SAN MIGUEL SOYALTEPEC",20,1078,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1392,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1394,276,20276,"SAN MIGUEL SOYALTEPEC",20,566,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1393,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1395,276,20276,"SAN MIGUEL SOYALTEPEC",20,1003,4,1,1,1,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1394,20,276,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1396,277,20277,"SAN MIGUEL SUCHIXTEPEC",20,1014,9,10,10,10,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",1395,20,277,11,5,10,11,13,11,22,11,10,0,1,0,0,7,0.606
1397,277,20277,"SAN MIGUEL SUCHIXTEPEC",20,899,9,10,10,10,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",1396,20,277,11,5,10,11,13,11,22,11,10,0,1,0,0,7,0.606
1398,278,20278,"VILLA TALEA DE CASTRO",20,695,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",1397,20,278,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
1399,278,20278,"VILLA TALEA DE CASTRO",20,716,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",1398,20,278,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
1400,278,20278,"VILLA TALEA DE CASTRO",20,415,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",1399,20,278,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
1401,279,20279,"SAN MIGUEL TECOMATLAN",20,244,6,6,3,3,16,"ASUNCION NOCHIXTLAN",7,"",1400,20,279,1,9,7,7,7,1,4,7,7,0,1,0,0,16,0.377
1402,280,20280,"SAN MIGUEL TENANGO",20,524,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1401,20,280,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
1403,280,20280,"SAN MIGUEL TENANGO",20,67,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1402,20,280,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.299
1404,281,20281,"SAN MIGUEL TEQUIXTEPEC",20,495,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",1403,20,281,1,6,7,7,7,1,4,7,7,0,1,0,0,16,0.377
1405,281,20281,"SAN MIGUEL TEQUIXTEPEC",20,115,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",1404,20,281,1,6,7,7,7,1,4,7,7,0,1,0,0,16,0.377
1406,281,20281,"SAN MIGUEL TEQUIXTEPEC",20,106,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",1405,20,281,1,6,7,7,7,1,4,7,7,0,1,0,0,16,0.377
1407,282,20282,"SAN MIGUEL TILQUIAPAM",20,1581,9,9,4,4,19,"OCOTLAN DE MORELOS",20,"",1406,20,282,2,3,20,8,8,2,6,8,20,0,1,0,0,4,0.669
1408,282,20282,"SAN MIGUEL TILQUIAPAM",20,700,9,9,4,4,19,"OCOTLAN DE MORELOS",20,"",1407,20,282,2,3,20,8,8,2,6,8,20,0,1,0,0,4,0.669
1409,283,20283,"SAN MIGUEL TLACAMAMA",20,1391,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1408,20,283,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
1410,283,20283,"SAN MIGUEL TLACAMAMA",20,798,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1409,20,283,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.973
1411,284,20284,"SAN MIGUEL TLACOTEPEC",20,968,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",12,"",1410,20,284,8,7,12,12,15,8,15,12,12,0,1,0,0,13,0.698
1412,284,20284,"SAN MIGUEL TLACOTEPEC",20,780,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",12,"",1411,20,284,8,7,12,12,15,8,15,12,12,0,1,0,0,13,0.698
1413,284,20284,"SAN MIGUEL TLACOTEPEC",20,318,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",12,"",1412,20,284,8,7,12,12,15,8,15,12,12,0,1,0,0,13,0.698
1414,284,20284,"SAN MIGUEL TLACOTEPEC",20,576,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",12,"",1413,20,284,8,7,12,12,15,8,15,12,12,0,1,0,0,13,0.698
1415,285,20285,"SAN MIGUEL TULANCINGO",20,309,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",1414,20,285,1,6,7,7,7,1,4,7,7,0,1,0,0,16,0.377
1416,286,20286,"SAN MIGUEL YOTAO",20,383,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",1415,20,286,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
1417,287,20287,"SAN NICOLAS",20,929,9,10,9,10,7,"MIAHUATLAN DE PORFIRIO DIAZ",13,"",1416,20,287,19,5,13,13,10,19,8,13,13,0,1,0,0,10,0.743
1418,288,20288,"SAN NICOLAS HIDALGO ",20,838,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",1417,20,288,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616
1419,289,20289,"SAN PABLO COATLAN",20,999,8,10,10,10,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",1418,20,289,19,5,10,11,13,19,22,11,10,0,1,0,0,7,0.606
1420,289,20289,"SAN PABLO COATLAN",20,693,8,10,10,10,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",1419,20,289,19,5,10,11,13,19,22,11,10,0,1,0,0,7,0.606
1421,289,20289,"SAN PABLO COATLAN",20,898,8,10,10,10,7,"MIAHUATLAN DE PORFIRIO DIAZ",10,"",1420,20,289,19,5,10,11,13,19,22,11,10,0,1,0,0,7,0.606
1422,290,20290,"SAN PABLO CUATRO VENADOS",20,832,5,9,9,3,2,"VILLA DE ETLA",3,"",1421,20,290,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1423,291,20291,"SAN PABLO ETLA",20,1423,5,8,3,8,2,"VILLA DE ETLA",18,"",1422,20,291,16,25,18,21,1,16,18,21,18,0,1,0,0,22,0.255
1424,291,20291,"SAN PABLO ETLA",20,4483,5,8,3,8,2,"VILLA DE ETLA",18,"",1423,20,291,16,25,18,21,1,16,18,21,18,0,1,0,0,22,0.255
1425,291,20291,"SAN PABLO ETLA",20,2104,5,8,3,8,2,"VILLA DE ETLA",18,"",1424,20,291,16,25,18,21,1,16,18,21,18,0,1,0,0,22,0.255
1426,292,20292,"SAN PABLO HUITZO",20,941,5,2,3,2,2,"VILLA DE ETLA",7,"",1425,20,292,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
1427,292,20292,"SAN PABLO HUITZO",20,1407,5,2,3,2,2,"VILLA DE ETLA",7,"",1426,20,292,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
1428,292,20292,"SAN PABLO HUITZO",20,990,5,2,3,2,2,"VILLA DE ETLA",7,"",1427,20,292,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
1429,292,20292,"SAN PABLO HUITZO",20,1153,5,2,3,2,2,"VILLA DE ETLA",7,"",1428,20,292,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
1430,292,20292,"SAN PABLO HUITZO",20,235,5,2,3,2,2,"VILLA DE ETLA",7,"",1429,20,292,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
1431,293,20293,"SAN PABLO HUIXTEPEC",20,1310,5,9,9,4,19,"OCOTLAN DE MORELOS",3,"",1430,20,293,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1432,293,20293,"SAN PABLO HUIXTEPEC",20,1332,5,9,9,4,19,"OCOTLAN DE MORELOS",3,"",1431,20,293,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1433,293,20293,"SAN PABLO HUIXTEPEC",20,1219,5,9,9,4,19,"OCOTLAN DE MORELOS",3,"",1432,20,293,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1434,293,20293,"SAN PABLO HUIXTEPEC",20,1053,5,9,9,4,19,"OCOTLAN DE MORELOS",3,"",1433,20,293,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1435,293,20293,"SAN PABLO HUIXTEPEC",20,975,5,9,9,4,19,"OCOTLAN DE MORELOS",3,"",1434,20,293,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1436,293,20293,"SAN PABLO HUIXTEPEC",20,1157,5,9,9,4,19,"OCOTLAN DE MORELOS",3,"",1435,20,293,23,1,3,3,10,23,6,3,3,0,1,0,0,19,0.678
1437,294,20294,"SAN PABLO MACUILTIANGUIS",20,860,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",1436,20,294,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
1438,295,20295,"SAN PABLO TIJALTEPEC",20,708,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",1437,20,295,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
1439,295,20295,"SAN PABLO TIJALTEPEC",20,677,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",1438,20,295,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.698
1440,296,20296,"SAN PABLO VILLA DE MITLA",20,1151,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1439,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1441,296,20296,"SAN PABLO VILLA DE MITLA",20,987,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1440,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1442,296,20296,"SAN PABLO VILLA DE MITLA",20,1237,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1441,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1443,296,20296,"SAN PABLO VILLA DE MITLA",20,1148,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1442,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1444,296,20296,"SAN PABLO VILLA DE MITLA",20,1779,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1443,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1445,296,20296,"SAN PABLO VILLA DE MITLA",20,371,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1444,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1446,296,20296,"SAN PABLO VILLA DE MITLA",20,460,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1445,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1447,296,20296,"SAN PABLO VILLA DE MITLA",20,852,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",1446,20,296,2,3,20,4,8,2,7,4,20,0,1,0,0,4,0.669
1448,297,20297,"SAN PABLO YAGANIZA",20,776,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",1447,20,297,2,25,1,1,1,2,1,1,1,0,1,0,0,3,0.654
1449,298,20298,"SAN PEDRO AMUZGOS",20,2024,7,6,11,9,12,"PUTLA VILLA DE GUERRERO",14,"",1448,20,298,8,16,14,14,15,8,15,14,14,0,1,0,0,12,0.505
1450,298,20298,"SAN PEDRO AMUZGOS",20,1160,7,6,11,9,12,"PUTLA VILLA DE GUERRERO",14,"",1449,20,298,8,16,14,14,15,8,15,14,14,0,1,0,0,12,0.505
1451,298,20298,"SAN PEDRO AMUZGOS",20,1118,7,6,11,9,12,"PUTLA VILLA DE GUERRERO",14,"",1450,20,298,8,16,14,14,15,8,15,14,14,0,1,0,0,12,0.505
1452,299,20299,"SAN PEDRO APOSTOL",20,578,9,9,4,4,19,"OCOTLAN DE MORELOS",3,"",1451,20,299,2,3,3,3,8,2,6,3,3,0,1,0,1,19,0.678
1453,299,20299,"SAN PEDRO APOSTOL",20,777,9,9,4,4,19,"OCOTLAN DE MORELOS",3,"",1452,20,299,2,3,3,3,8,2,6,3,3,0,1,0,1,19,0.678
1454,300,20300,"SAN PEDRO ATOYAC",20,819,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1453,20,300,7,16,21,19,19,7,21,19,21,0,1,0,0,11,0.973
1455,300,20300,"SAN PEDRO ATOYAC",20,1299,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1454,20,300,7,16,21,19,19,7,21,19,21,0,1,0,0,11,0.973
1456,300,20300,"SAN PEDRO ATOYAC",20,301,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1455,20,300,7,16,21,19,19,7,21,19,21,0,1,0,0,11,0.973
1457,300,20300,"SAN PEDRO ATOYAC",20,184,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1456,20,300,7,16,21,19,19,7,21,19,21,0,1,0,0,11,0.973
1458,301,20301,"SAN PEDRO CAJONOS",20,890,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",1457,20,301,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
1459,302,20302,"SAN PEDRO COXCALTEPEC CANTAROS",20,503,7,6,3,2,16,"ASUNCION NOCHIXTLAN",7,"",1458,20,302,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
1460,302,20302,"SAN PEDRO COXCALTEPEC CANTAROS",20,134,7,6,3,2,16,"ASUNCION NOCHIXTLAN",7,"",1459,20,302,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.377
1461,303,20303,"SAN PEDRO COMITANCILLO",20,1954,10,5,5,5,5,"CIUDAD IXTEPEC",6,"",1460,20,303,5,20,6,18,6,5,19,18,6,0,1,0,0,6,0.358
1462,303,20303,"SAN PEDRO COMITANCILLO",20,1395,10,5,5,5,5,"CIUDAD IXTEPEC",6,"",1461,20,303,5,20,6,18,6,5,19,18,6,0,1,0,0,6,0.358
1463,304,20304,"SAN PEDRO EL ALTO",20,1270,9,10,10,10,8,"SAN PEDRO POCHUTLA",22,"",1462,20,304,11,18,22,20,13,11,12,20,22,0,1,0,0,8,0.681
1464,304,20304,"SAN PEDRO EL ALTO",20,712,9,10,10,10,8,"SAN PEDRO POCHUTLA",22,"",1463,20,304,11,18,22,20,13,11,12,20,22,0,1,0,0,8,0.681
1465,305,20305,"SAN PEDRO HUAMELULA",20,848,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1464,20,305,12,20,8,10,9,12,10,10,8,0,1,0,0,6,0.299
1466,305,20305,"SAN PEDRO HUAMELULA",20,917,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1465,20,305,12,20,8,10,9,12,10,10,8,0,1,0,0,6,0.299
1467,305,20305,"SAN PEDRO HUAMELULA",20,170,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1466,20,305,12,20,8,10,9,12,10,10,8,0,1,0,0,6,0.299
1468,305,20305,"SAN PEDRO HUAMELULA",20,1027,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1467,20,305,12,20,8,10,9,12,10,10,8,0,1,0,0,6,0.299
1469,305,20305,"SAN PEDRO HUAMELULA",20,343,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1468,20,305,12,20,8,10,9,12,10,10,8,0,1,0,0,6,0.299
1470,305,20305,"SAN PEDRO HUAMELULA",20,1519,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1469,20,305,12,20,8,10,9,12,10,10,8,0,1,0,0,6,0.299
1471,305,20305,"SAN PEDRO HUAMELULA",20,1556,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",1470,20,305,12,20,8,10,9,12,10,10,8,0,1,0,0,6,0.299
1472,306,20306,"SAN PEDRO HUILOTEPEC",20,1913,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",6,"",1471,20,306,5,20,6,18,6,5,19,18,6,0,1,0,0,6,0.358
1473,307,20307,"SAN PEDRO IXCATLAN",20,1250,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1472,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1474,307,20307,"SAN PEDRO IXCATLAN",20,1444,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1473,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1475,307,20307,"SAN PEDRO IXCATLAN",20,377,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1474,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1476,307,20307,"SAN PEDRO IXCATLAN",20,786,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1475,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1477,307,20307,"SAN PEDRO IXCATLAN",20,346,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1476,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1478,307,20307,"SAN PEDRO IXCATLAN",20,968,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1477,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1479,307,20307,"SAN PEDRO IXCATLAN",20,566,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1478,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1480,307,20307,"SAN PEDRO IXCATLAN",20,607,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1479,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1481,307,20307,"SAN PEDRO IXCATLAN",20,515,4,1,2,2,25,"ACATLAN DE PEREZ FIGUEROA",2,"",1480,20,307,13,2,2,2,2,13,2,2,2,0,1,0,1,25,0.56
1482,308,20308,"SAN PEDRO IXTLAHUACA",20,1477,3,8,3,3,1,"OAXACA DE JUAREZ (ZONA SUR)",18,"",1481,20,308,16,10,18,21,16,16,18,21,18,1,1,0,0,22,0.255
1483,308,20308,"SAN PEDRO IXTLAHUACA",20,2475,3,8,3,3,1,"OAXACA DE JUAREZ (ZONA SUR)",18,"",1482,20,308,16,10,18,21,16,16,18,21,18,1,1,0,0,22,0.255
1484,309,20309,"SAN PEDRO JALTEPETONGO",20,365,5,2,2,2,17,"TEOTITLAN DE FLORES MAGON",15,"",1483,20,309,4,13,15,15,16,4,16,15,15,0,1,0,0,17,0.758
1485,310,20310,"SAN PEDRO JICAYAN",20,1031,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1484,20,310,7,16,21,19,19,7,21,19,21,0,1,0,0,11,0.973
1486,310,20310,"SAN PEDRO JICAYAN",20,1114,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1485,20,310,7,16,21,19,19,7,21,19,21,0,1,0,0,11,0.973
1487,310,20310,"SAN PEDRO JICAYAN",20,917,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",1486,20,310,7,16,21,19,19,7,21,19,21,0,1,0,0,11,0.973
